45.282,40.562,235.955
45.077,40.567,235.964
44.872,40.572,235.963
44.673,40.575,235.922
44.468,40.578,235.871
44.263,40.583,235.890
44.053,40.588,235.909
43.848,40.592,235.878
43.648,40.596,235.857
43.438,40.601,235.861
43.233,40.605,235.860
43.023,40.610,235.878
42.813,40.616,235.902
42.613,40.620,235.891
42.408,40.624,235.865
42.204,40.627,235.824
41.983,40.635,235.953
41.789,40.637,235.857
41.584,40.641,235.836
41.379,40.645,235.820
41.174,40.650,235.829
40.964,40.655,235.843
40.759,40.659,235.847
40.554,40.664,235.846
40.349,40.668,235.835
40.139,40.673,235.843
39.934,40.678,235.847
39.729,40.682,235.846
39.519,40.687,235.850
39.325,40.688,235.724
39.109,40.696,235.858
38.899,40.701,235.857
38.699,40.704,235.821
38.500,40.707,235.770
38.290,40.712,235.759
38.085,40.717,235.773
37.885,40.720,235.727
37.680,40.724,235.721
37.470,40.729,235.740
37.265,40.733,235.729
37.060,40.738,235.728
36.855,40.742,235.716
36.650,40.746,235.700
36.446,40.751,235.694
36.235,40.756,235.738
36.025,40.762,235.767
35.821,40.765,235.726
35.621,40.768,235.665
35.421,40.771,235.604
35.216,40.775,235.583
35.011,40.779,235.582
34.807,40.783,235.546
34.602,40.787,235.535
34.397,40.792,235.544
34.192,40.795,235.508
33.987,40.799,235.482
33.782,40.804,235.501
33.572,40.810,235.529
33.367,40.814,235.508
33.162,40.818,235.517
32.952,40.823,235.526
32.747,40.827,235.495
32.548,40.829,235.424
32.348,40.833,235.388
32.138,40.837,235.377
31.933,40.842,235.366
31.728,40.845,235.340
31.523,40.850,235.329
31.318,40.854,235.328
31.114,40.858,235.307
30.909,40.863,235.306
30.699,40.867,235.305
30.499,40.871,235.274
30.294,40.876,235.288
30.084,40.882,235.336
29.884,40.886,235.335
29.679,40.889,235.264
29.479,40.892,235.213
29.279,40.896,235.197
29.074,40.900,235.201
28.870,40.905,235.195
28.665,40.908,235.169
28.454,40.917,235.313
28.255,40.919,235.212
28.050,40.923,235.191
27.850,40.925,235.135
27.645,40.930,235.119
27.440,40.934,235.128
27.235,40.939,235.142
27.030,40.943,235.131
26.825,40.949,235.150
26.620,40.954,235.193
26.415,40.958,235.182
26.215,40.962,235.141
26.011,40.966,235.115
25.806,40.970,235.114
25.601,40.975,235.133
25.396,40.980,235.162
25.191,40.985,235.156
24.986,40.989,235.155
24.781,40.993,235.134
24.581,40.996,235.088
24.376,41.001,235.077
24.171,41.006,235.096
23.966,41.010,235.100
23.761,41.014,235.084
23.562,41.017,235.033
23.357,41.020,234.977
23.152,41.025,234.986
22.947,41.030,234.979
22.747,41.033,234.953
22.537,41.038,234.962
22.332,41.044,235.011
22.127,41.049,235.020
21.917,41.053,234.989
21.712,41.057,234.978
21.507,41.060,234.932
21.303,41.063,234.866
21.098,41.067,234.840
20.893,41.070,234.804
20.688,41.075,234.803
20.478,41.080,234.832
20.273,41.085,234.826
20.068,41.089,234.815
19.858,41.094,234.828
19.653,41.098,234.822
19.444,41.102,234.781
19.239,41.106,234.770
19.034,41.109,234.729
18.829,41.112,234.673
18.624,41.117,234.672
18.414,41.121,234.661
18.215,41.124,234.585
18.010,41.127,234.554
17.800,41.132,234.563
17.595,41.137,234.562
17.385,41.141,234.536
17.180,41.145,234.515
16.976,41.148,234.489
16.766,41.153,234.473
16.561,41.157,234.451
16.356,41.160,234.420
16.146,41.165,234.409
15.941,41.169,234.403
15.731,41.173,234.392
15.526,41.178,234.391
15.316,41.183,234.410
15.111,41.188,234.424
14.906,41.192,234.403
14.697,41.196,234.392
14.492,41.200,234.351
14.282,41.203,234.325
14.077,41.208,234.329
13.872,41.213,234.328
13.667,41.216,234.292
13.462,41.220,234.265
13.257,41.225,234.274
13.047,41.230,234.313
12.842,41.235,234.317
12.637,41.239,234.311
12.432,41.244,234.310
12.223,41.248,234.304
12.023,41.252,234.278
11.818,41.256,234.237
11.608,41.259,234.206
11.403,41.264,234.200
11.198,41.269,234.214
10.993,41.273,234.208
10.788,41.277,234.177
10.579,41.281,234.151
10.374,41.285,234.144
10.169,41.289,234.128
9.964,41.293,234.122
9.759,41.297,234.106
9.549,41.301,234.080
9.344,41.307,234.104
9.139,41.310,234.048
8.935,41.312,233.967
8.725,41.317,233.996
8.520,41.323,234.040
8.315,41.327,234.004
8.105,41.330,233.963
7.900,41.335,233.957
7.695,41.339,233.946
7.490,41.342,233.900
7.286,41.345,233.829
7.076,41.349,233.817
6.871,41.355,233.881
6.666,41.361,233.930
6.456,41.365,233.919
6.251,41.369,233.888
6.046,41.372,233.837
5.842,41.375,233.751
5.637,41.378,233.710
5.432,41.382,233.704
5.227,41.387,233.703
5.022,41.390,233.667
4.817,41.394,233.636
4.612,41.399,233.655
4.407,41.405,233.704
4.202,41.409,233.703
3.997,41.413,233.667
3.792,41.417,233.640
3.588,41.420,233.599
3.383,41.424,233.563
3.178,41.428,233.562
2.973,41.434,233.591
2.768,41.438,233.600
2.564,41.439,233.459
2.358,41.447,233.593
2.153,41.451,233.582
1.948,41.456,233.581
1.743,41.461,233.590
1.539,41.461,233.434
1.334,41.468,233.523
1.128,41.476,233.637
0.923,41.480,233.631
0.719,41.481,233.510
0.514,41.485,233.498
0.304,41.489,233.462
0.099,41.493,233.426
-0.105,41.496,233.400
-0.310,41.501,233.399
-0.511,41.506,233.428
-0.720,41.511,233.417
-0.925,41.514,233.376
-1.130,41.518,233.365
-1.335,41.523,233.374
-1.540,41.528,233.413
-1.745,41.533,233.417
-1.950,41.537,233.406
-2.155,41.541,233.385
-2.360,41.544,233.329
-2.564,41.548,233.288
-2.774,41.552,233.286
-2.979,41.557,233.290
-3.184,41.562,233.294
-3.389,41.566,233.298
-3.594,41.570,233.287
-3.799,41.574,233.236
-4.004,41.577,233.180
-4.213,41.580,233.144
-4.418,41.585,233.158
-4.623,41.590,233.157
-4.828,41.594,233.146
-5.033,41.598,233.125
-5.238,41.602,233.109
-5.443,41.607,233.128
-5.648,41.611,233.102
-5.857,41.614,233.031
-6.062,41.617,232.984
-6.272,41.622,232.983
-6.477,41.626,232.982
-6.682,41.629,232.936
-6.887,41.634,232.935
-7.092,41.640,233.009
-7.297,41.644,232.988
-7.506,41.646,232.897
-7.711,41.650,232.846
-7.916,41.655,232.880
-8.121,41.660,232.899
-8.331,41.663,232.838
-8.536,41.667,232.802
-8.741,41.672,232.836
-8.946,41.677,232.840
-9.156,41.681,232.813
-9.361,41.685,232.817
-9.566,41.689,232.801
-9.770,41.693,232.765
-9.980,41.697,232.754
-10.185,41.702,232.768
-10.390,41.707,232.772
-10.600,41.711,232.756
-10.801,41.719,232.890
-11.015,41.720,232.749
-11.225,41.724,232.738
-11.430,41.729,232.727
-11.640,41.733,232.716
-11.850,41.737,232.705
-12.055,41.742,232.708
